Review_ID,Product_ID,Product_Name,Category,Customer_ID,Review_Date,Rating,Review_Title,Review_Text,Verified_Purchase,Helpful_Votes
REV11464,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS4953,2026-05-28,5,Average product,"It is decent for the price, some features could be improved.",Yes,11.0
REV16747,PROD1007,Laptop Backpack,Accessories,CUS4643,2025-06-09,2,Very disappointed,The fabric quality is cheap and it started tearing quickly.,Yes,0.0
REV13702,PROD1016,Running Shoes,Sportswear,CUS5979,2025-10-24,1,Poor quality,Battery life is terrible and customer support was unhelpful.,Yes,14.0
REV16507,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS4557,2025-11-22,2,Poor quality,Terrible customer service and the product does not match description.,Yes,4.0
REV12967,PROD1029,Baby Stroller,Baby Products,CUS4358,2026-01-06,5,Great purchase,"Absolutely love this product, works perfectly and looks great.",Yes,0.0
REV11190,PROD1009,Sunglasses Classic,Accessories,CUS5406,2025-09-14,1,Waste of money,The fabric quality is cheap and it started tearing quickly.,Yes,35.0
REV12442,PROD1028,Mechanical Keyboard,Electronics,CUS1965,2025-10-25,5,Love it,"Very comfortable and easy to use, exactly as described.",Yes,11.0
REV11931,PROD1030,Board Game Family Pack,Toys & Games,CUS1369,2026-06-10,4,Fair quality,"Average quality, works fine but packaging could be better.",Yes,11.0
REV15912,PROD1026,Almond Butter Jar,Grocery,CUS4361,2025-04-28,5,Very satisfied,The sound quality is amazing and battery life is excellent.,No,1.0
REV13303,PROD1018,Gym Duffel Bag,Sportswear,CUS1418,2025-11-23,2,Average product,"Average quality, works fine but packaging could be better.",Yes,1.0
REV13896,PROD1005,Noise Cancelling Earbuds,Electronics,CUS3086,2025-03-15,5,Excellent product,"Very comfortable and easy to use, exactly as described.",Yes,6.0
REV14372,PROD1030,Board Game Family Pack,Toys & Games,CUS2086,2025-11-18,5,Very satisfied,"Superb performance, this is one of the best purchases I made.",Yes,5.0
REV14882,PROD1009,Sunglasses Classic,Accessories,CUS5470,2026-03-22,5,Very satisfied,The sound quality is amazing and battery life is excellent.,Yes,2.0
REV14039,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS4945,2026-03-22,4,Excellent product,"Amazing quality for the price, will definitely buy again.",Yes,4.0
REV10211,PROD1025,Organic Green Tea,Grocery,CUS2435,2026-04-27,1,Broke quickly,Extremely disappointed with the build quality and finishing.,Yes,25.0
REV10146,PROD1009,Sunglasses Classic,Accessories,CUS4105,2025-12-02,4,Does the job,"Not bad, not great, meets basic expectations only.",Yes,3.0
REV12537,PROD1004,4K Ultra HD Smart TV,Electronics,CUS1173,2025-02-15,5,Amazing quality,"Absolutely love this product, works perfectly and looks great.",No,5.0
REV11108,PROD1012,Electric Kettle,Home & Kitchen,CUS3502,2026-05-14,3,Very disappointed,Extremely disappointed with the build quality and finishing.,Yes,6.0
REV11176,PROD1020,Women's Denim Jacket,Clothing,CUS1470,2025-06-29,3,Love it,"Perfect gift, my family loved it, packaging was excellent too.",Yes,7.0
REV16317,PROD1004,4K Ultra HD Smart TV,Electronics,CUS5673,2026-03-07,5,Highly recommend,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,1.0
REV15513,PROD1026,Almond Butter Jar,Grocery,CUS1865,2026-01-28,5,Best buy,"Five stars, everything about this product is fantastic.",No,2.0
REV10247,PROD1003,Portable Bluetooth Speaker,Electronics,CUS2923,2025-10-22,5,Very satisfied,"Great value for money, exceeded my expectations completely.",Yes,4.0
REV11885,PROD1020,Women's Denim Jacket,Clothing,CUS5900,2025-02-16,5,Great purchase,The sound quality is amazing and battery life is excellent.,Yes,4.0
REV16136,PROD1016,Running Shoes,Sportswear,CUS4910,2025-10-07,4,Very satisfied,"Superb performance, this is one of the best purchases I made.",Yes,9.0
REV15430,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS4925,2026-03-30,3,Average product,"It is okay for daily use, though design feels a bit plain.",Yes,5.0
REV12255,PROD1025,Organic Green Tea,Grocery,CUS3604,2026-05-09,2,Not recommended,"Poor quality material, broke within a week of normal use.",Yes,8.0
REV14527,PROD1020,Women's Denim Jacket,Clothing,CUS5769,2026-03-26,4,Highly recommend,The sound quality is amazing and battery life is excellent.,Yes,3.0
REV12882,PROD1012,Electric Kettle,Home & Kitchen,CUS1556,2025-06-11,4,Excellent product,"Very comfortable and easy to use, exactly as described.",Yes,14.0
REV10640,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS3018,2025-03-17,4,Great purchase,"Absolutely love this product, works perfectly and looks great.",Yes,5.0
REV16743,PROD1012,Electric Kettle,Home & Kitchen,CUS1952,2026-06-17,3,It's okay,"The product works as expected, delivery took a bit long.",No,1.0
REV15744,PROD1005,Noise Cancelling Earbuds,Electronics,CUS2918,2026-01-17,1,Bad experience,"Overpriced for such low quality, very unhappy with purchase.",Yes,30.0
REV15205,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS2101,2025-12-05,4,Amazing quality,"Amazing quality for the price, will definitely buy again.",Yes,1.0
REV15600,PROD1017,Yoga Mat,Sportswear,CUS5683,2025-04-03,5,Great purchase,"Absolutely love this product, works perfectly and looks great.",No,7.0
REV13723,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2596,2026-06-21,5,Decent for the price,"Reasonable purchase, could use some improvements in quality.",Yes,5.0
REV10084,PROD1029,Baby Stroller,Baby Products,CUS1416,2025-04-05,1,Waste of money,Terrible customer service and the product does not match description.,Yes,0.0
REV15154,PROD1007,Laptop Backpack,Accessories,CUS4494,2025-11-03,5,Excellent product,"Great value for money, exceeded my expectations completely.",Yes,1.0
REV13669,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS3624,2026-06-27,2,Waste of money,Delivery was extremely delayed and packaging was damaged badly.,Yes,0.0
REV13183,PROD1002,Smart Fitness Watch,Electronics,CUS2730,2025-11-06,4,Excellent product,"Amazing quality for the price, will definitely buy again.",Yes,3.0
REV15461,PROD1019,Men's Cotton T-Shirt,Clothing,CUS1384,2026-01-15,4,Highly recommend,"Superb performance, this is one of the best purchases I made.",Yes,2.0
REV13515,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS4703,2025-11-14,4,Very satisfied,"Beautiful design, sturdy material, and very durable overall.",Yes,33.0
REV11442,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1968,2025-01-25,5,Very satisfied,Fast shipping and the product works exactly as advertised.,Yes,0.0
REV11353,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS3992,2025-12-23,4,Great purchase,"Great value for money, exceeded my expectations completely.",Yes,2.0
REV11194,PROD1021,Kids Winter Jacket,Clothing,CUS2805,2025-08-24,3,Not recommended,"Overpriced for such low quality, very unhappy with purchase.",Yes,14.0
REV15031,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS2709,2025-10-15,5,It's okay,"It is decent for the price, some features could be improved.",No,6.0
REV16330,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2183,2025-08-14,2,Waste of money,Terrible customer service and the product does not match description.,Yes,5.0
REV13767,PROD1028,Mechanical Keyboard,Electronics,CUS3735,2025-07-31,2,Broke quickly,Sound quality is poor and connection keeps dropping constantly.,Yes,7.0
REV14668,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4261,2025-07-06,5,It's okay,"The product works as expected, delivery took a bit long.",Yes,37.0
REV16945,PROD1002,Smart Fitness Watch,Electronics,CUS3916,2025-01-25,2,Broke quickly,"Overpriced for such low quality, very unhappy with purchase.",Yes,0.0
REV14964,PROD1015,Air Fryer,Home & Kitchen,CUS4853,2025-06-21,1,Broke quickly,The fabric quality is cheap and it started tearing quickly.,Yes,12.0
REV12608,PROD1006,USB-C Fast Charger,Electronics,CUS1558,2025-10-14,2,Not recommended,"Waste of money, stopped functioning within the first month.",Yes,0.0
REV16532,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS2347,2026-02-02,2,Broke quickly,"Product feels flimsy and cheaply made, broke almost immediately.",Yes,0.0
REV12725,PROD1030,Board Game Family Pack,Toys & Games,CUS5321,2025-02-10,1,Broke quickly,The product arrived defective and the return process was painful.,Yes,2.0
REV10461,PROD1028,Mechanical Keyboard,Electronics,CUS1646,2025-09-14,4,Very satisfied,"Great value for money, exceeded my expectations completely.",Yes,7.0
REV11282,PROD1029,Baby Stroller,Baby Products,CUS1426,2025-08-12,5,Highly recommend,"Absolutely love this product, works perfectly and looks great.",Yes,2.0
REV13813,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS3511,2025-09-05,5,Love it,"Really happy with this purchase, quality feels premium.",Yes,5.0
REV15450,PROD1018,Gym Duffel Bag,Sportswear,CUS2536,2026-04-08,1,Does the job,"Average quality, works fine but packaging could be better.",Yes,4.0
REV10696,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS1965,2025-09-02,1,Very disappointed,"Not worth the money, quality is much worse than expected.",No,12.0
REV11180,PROD1008,Leather Wallet,Accessories,CUS2388,2025-02-06,4,Average product,"Fair quality overall, similar to other products in this range.",Yes,20.0
REV11342,PROD1005,Noise Cancelling Earbuds,Electronics,CUS3677,2026-05-30,4,Average product,"Not bad, not great, meets basic expectations only.",Yes,3.0
REV12732,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS2835,2025-02-18,5,Excellent product,"Five stars, everything about this product is fantastic.",No,4.0
REV11907,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS3328,2025-05-05,4,Great purchase,"Amazing quality for the price, will definitely buy again.",No,4.0
REV10057,PROD1030,Board Game Family Pack,Toys & Games,CUS1617,2026-03-30,3,Best buy,"Really happy with this purchase, quality feels premium.",No,3.0
REV10957,PROD1021,Kids Winter Jacket,Clothing,CUS4517,2026-02-18,3,Love it,"Amazing quality for the price, will definitely buy again.",Yes,5.0
REV11385,PROD1018,Gym Duffel Bag,Sportswear,CUS5366,2025-05-02,2,Decent for the price,"It is decent for the price, some features could be improved.",Yes,5.0
REV11236,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3386,2025-10-01,4,Very satisfied,Customer service was helpful and the product exceeded expectations.,No,3.0
REV15101,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS4977,2025-11-19,5,Best buy,"Great value for money, exceeded my expectations completely.",No,9.0
REV12162,PROD1007,Laptop Backpack,Accessories,CUS1666,2026-04-27,4,Very satisfied,"Really happy with this purchase, quality feels premium.",Yes,0.0
REV10771,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS2438,2025-05-03,5,Average product,"The product is okay, does the job but nothing special.",Yes,7.0
REV13968,PROD1005,Noise Cancelling Earbuds,Electronics,CUS1134,2025-08-21,5,Love it,The quality is outstanding and it arrived earlier than expected.,Yes,0.0
REV15650,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3727,2025-08-31,5,Great purchase,The sound quality is amazing and battery life is excellent.,Yes,7.0
REV16117,PROD1009,Sunglasses Classic,Accessories,CUS1172,2026-04-01,4,Amazing quality,"Beautiful design, sturdy material, and very durable overall.",Yes,0.0
REV10841,PROD1007,Laptop Backpack,Accessories,CUS5032,2026-07-10,5,Highly recommend,"Very comfortable and easy to use, exactly as described.",Yes,2.0
REV14715,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS4050,2025-02-27,2,Does the job,"It is okay for daily use, though design feels a bit plain.",Yes,4.0
REV14687,PROD1002,Smart Fitness Watch,Electronics,CUS3084,2025-11-25,1,Fair quality,"Reasonable purchase, could use some improvements in quality.",Yes,3.0
REV10595,PROD1016,Running Shoes,Sportswear,CUS2987,2025-07-29,3,Poor quality,"Bad experience overall, would not recommend this to anyone.",Yes,12.0
REV12817,PROD1015,Air Fryer,Home & Kitchen,CUS4444,2026-02-25,5,It's okay,"Product matches description, performance is average at best.",Yes,1.0
REV13166,PROD1005,Noise Cancelling Earbuds,Electronics,CUS2064,2025-12-08,3,It's okay,"The product is okay, does the job but nothing special.",Yes,8.0
REV11355,PROD1006,USB-C Fast Charger,Electronics,CUS3864,2026-03-29,4,Highly recommend,Customer service was helpful and the product exceeded expectations.,Yes,3.0
REV16115,PROD1025,Organic Green Tea,Grocery,CUS1326,2025-09-02,5,Great purchase,"Beautiful design, sturdy material, and very durable overall.",Yes,8.0
REV12687,PROD1021,Kids Winter Jacket,Clothing,CUS1625,2025-08-04,4,Love it,"Perfect gift, my family loved it, packaging was excellent too.",No,16.0
REV15690,PROD1026,Almond Butter Jar,Grocery,CUS3261,2025-02-03,5,Average product,"The product is okay, does the job but nothing special.",Yes,8.0
REV13985,PROD1030,Board Game Family Pack,Toys & Games,CUS4095,2025-12-05,4,Very satisfied,"Perfect gift, my family loved it, packaging was excellent too.",Yes,16.0
REV11716,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS4796,2025-08-18,1,It's okay,"The product is okay, does the job but nothing special.",No,0.0
REV11071,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS3316,2025-01-26,2,Bad experience,"Late delivery, wrong item received, and refund process was slow.",Yes,0.0
REV16917,PROD1005,Noise Cancelling Earbuds,Electronics,CUS2484,2025-06-15,3,Average product,"Not bad, not great, meets basic expectations only.",Yes,2.0
REV12433,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS5167,2025-05-20,3,Love it,Fast shipping and the product works exactly as advertised.,Yes,11.0
REV11389,PROD1004,4K Ultra HD Smart TV,Electronics,CUS2077,2025-07-09,5,Best buy,The sound quality is amazing and battery life is excellent.,No,
REV16853,PROD1026,Almond Butter Jar,Grocery,CUS1281,2025-05-25,1,Bad experience,"Very disappointed, the product stopped working after two days.",Yes,0.0
REV12585,PROD1004,4K Ultra HD Smart TV,Electronics,CUS1637,2026-01-07,3,Decent for the price,"It works fine, but I expected slightly better build quality.",Yes,15.0
REV10962,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS2056,2025-04-16,2,Bad experience,"Bad experience overall, would not recommend this to anyone.",No,6.0
REV10947,PROD1004,4K Ultra HD Smart TV,Electronics,CUS4854,2025-02-24,5,Very satisfied,"Five stars, everything about this product is fantastic.",Yes,4.0
REV13418,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS3288,2026-06-11,5,Decent for the price,"Fair quality overall, similar to other products in this range.",Yes,0.0
REV16183,PROD1006,USB-C Fast Charger,Electronics,CUS3094,2025-11-06,5,Highly recommend,"Absolutely love this product, works perfectly and looks great.",Yes,0.0
REV12114,PROD1003,Portable Bluetooth Speaker,Electronics,CUS5914,2026-03-26,5,Excellent product,"Really happy with this purchase, quality feels premium.",No,1.0
REV15493,PROD1003,Portable Bluetooth Speaker,Electronics,CUS4094,2025-09-19,5,Excellent product,"Very comfortable and easy to use, exactly as described.",Yes,7.0
REV11499,PROD1006,USB-C Fast Charger,Electronics,CUS1638,2026-05-14,4,Amazing quality,"Absolutely love this product, works perfectly and looks great.",Yes,9.0
REV11196,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS3157,2025-09-12,1,Very disappointed,"Not worth the money, quality is much worse than expected.",Yes,2.0
REV13706,PROD1017,Yoga Mat,Sportswear,CUS3309,2025-12-16,4,Great purchase,"Works flawlessly, setup was simple, and battery lasts long.",Yes,2.0
REV11096,PROD1008,Leather Wallet,Accessories,CUS3070,2025-07-18,1,Poor quality,"Poor quality material, broke within a week of normal use.",Yes,6.0
REV16250,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1599,2025-07-06,5,Does the job,"Product matches description, performance is average at best.",Yes,24.0
REV16686,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS4682,2025-05-27,5,Excellent product,"Great value for money, exceeded my expectations completely.",Yes,10.0
REV14949,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS5862,2026-03-10,4,Highly recommend,"Very comfortable and easy to use, exactly as described.",Yes,13.0
REV15525,PROD1003,Portable Bluetooth Speaker,Electronics,CUS2395,2025-08-27,4,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,3.0
REV10608,PROD1018,Gym Duffel Bag,Sportswear,CUS5000,2025-07-08,3,Bad experience,"Late delivery, wrong item received, and refund process was slow.",Yes,14.0
REV16410,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2052,2025-05-09,5,Does the job,"Reasonable purchase, could use some improvements in quality.",Yes,1.0
REV10408,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS1012,2025-12-28,2,Bad experience,Delivery was extremely delayed and packaging was damaged badly.,No,3.0
REV15625,PROD1020,Women's Denim Jacket,Clothing,CUS3367,2025-01-02,5,Does the job,"It is decent for the price, some features could be improved.",No,3.0
REV13215,PROD1018,Gym Duffel Bag,Sportswear,CUS2996,2025-02-20,5,Amazing quality,"Superb performance, this is one of the best purchases I made.",Yes,1.0
